1422744	7427679	-42.02152	-23.00351	-207.1560
1422747	7427674	-42.02149	-23.00355	-207.0360
1422748	7427668	-42.02147	-23.00360	-206.9080
1422751	7427663	-42.02144	-23.00365	-206.7770
1422754	7427657	-42.02141	-23.00370	-206.6380
1422757	7427651	-42.02138	-23.00375	-206.5140
1422758	7427645	-42.02136	-23.00380	-206.3840
1422761	7427641	-42.02133	-23.00384	-206.2680
1422764	7427635	-42.02130	-23.00389	-206.1360
1422767	7427629	-42.02127	-23.00394	-206.0210
1422768	7427623	-42.02125	-23.00399	-205.8960
1422771	7427618	-42.02122	-23.00404	-205.7870
1422774	7427613	-42.02119	-23.00408	-205.6720
1422777	7427607	-42.02116	-23.00413	-205.5590
1422778	7427602	-42.02114	-23.00418	-205.4640
1422781	7427596	-42.02111	-23.00423	-205.3570
1422784	7427591	-42.02108	-23.00427	-205.2570
1422787	7427585	-42.02105	-23.00432	-205.1640
1422789	7427580	-42.02103	-23.00437	-205.0700
1422791	7427574	-42.02100	-23.00442	-204.9870
1422794	7427568	-42.02097	-23.00447	-204.8980
1422797	7427563	-42.02094	-23.00451	-204.8280
1422799	7427558	-42.02092	-23.00456	-204.7600
1422801	7427552	-42.02089	-23.00461	-204.7060
1422804	7427546	-42.02086	-23.00466	-204.6250
1422807	7427542	-42.02083	-23.00470	-204.5800
1422810	7427536	-42.02080	-23.00475	-204.5240
1422811	7427530	-42.02078	-23.00480	-204.4920
1422814	7427524	-42.02075	-23.00485	-204.4640
1422817	7427520	-42.02072	-23.00489	-204.4350
1422820	7427514	-42.02069	-23.00494	-204.4170
1422821	7427508	-42.02067	-23.00499	-204.4110
1422824	7427502	-42.02064	-23.00504	-204.4040
1422827	7427498	-42.02061	-23.00508	-204.4020
1422830	7427492	-42.02058	-23.00513	-204.4110
1422833	7427486	-42.02055	-23.00518	-204.4160
1422834	7427480	-42.02053	-23.00523	-204.4260
1422837	7427475	-42.02050	-23.00528	-204.4370
1422840	7427470	-42.02047	-23.00532	-204.4390
1422843	7427464	-42.02044	-23.00537	-204.4590
1422845	7427458	-42.02041	-23.00542	-204.4850
1422847	7427453	-42.02039	-23.00547	-204.5110
1422850	7427448	-42.02036	-23.00551	-204.5330
1422853	7427442	-42.02033	-23.00556	-204.5560
1422855	7427437	-42.02030	-23.00561	-204.5870
1422857	7427431	-42.02028	-23.00566	-204.6090
1422860	7427426	-42.02025	-23.00570	-204.6390
1422863	7427420	-42.02022	-23.00575	-204.6730
1422865	7427415	-42.02019	-23.00580	-204.7020
1422868	7427409	-42.02016	-23.00585	-204.7370
1422870	7427404	-42.02014	-23.00589	-204.7870
1422873	7427398	-42.02011	-23.00594	-204.8240
1422876	7427393	-42.02008	-23.00599	-204.8600
1422878	7427387	-42.02005	-23.00604	-204.9050
1422881	7427382	-42.02002	-23.00608	-204.9250
1422883	7427377	-42.02000	-23.00613	-204.9430
1422886	7427371	-42.01997	-23.00618	-204.9770
1422888	7427365	-42.01994	-23.00623	-205.0270
1422891	7427360	-42.01991	-23.00627	-205.0650
1422894	7427355	-42.01988	-23.00632	-205.1330
1422897	7427349	-42.01985	-23.00637	-205.1960
1422898	7427344	-42.01983	-23.00641	-205.2690
1422901	7427338	-42.01980	-23.00646	-205.3380
1422904	7427333	-42.01977	-23.00651	-205.4080
1422907	7427327	-42.01974	-23.00656	-205.5040
1422910	7427322	-42.01971	-23.00660	-205.5770
1422912	7427316	-42.01968	-23.00665	-205.6300
1422915	7427311	-42.01965	-23.00670	-205.7000
1422917	7427306	-42.01963	-23.00674	-205.7680
1422920	7427300	-42.01960	-23.00679	-205.8380
1422922	7427295	-42.01957	-23.00684	-205.9180
1422925	7427290	-42.01954	-23.00688	-205.9910
1422928	7427284	-42.01951	-23.00693	-206.0710
1422931	7427278	-42.01948	-23.00698	-206.1400
1422933	7427273	-42.01945	-23.00703	-206.2180
1422936	7427268	-42.01942	-23.00707	-206.2940
1422939	7427262	-42.01939	-23.00712	-206.3740
1422942	7427256	-42.01936	-23.00717	-206.4500
1422945	7427252	-42.01933	-23.00721	-206.5250
1422946	7427246	-42.01931	-23.00726	-206.5970
1422949	7427241	-42.01928	-23.00730	-206.6660
1422952	7427236	-42.01925	-23.00735	-206.7420
1422955	7427230	-42.01922	-23.00740	-206.8150
1422958	7427225	-42.01919	-23.00744	-206.8860
1422960	7427219	-42.01916	-23.00749	-206.9730
1422963	7427214	-42.01913	-23.00754	-207.0500
1422966	7427209	-42.01910	-23.00758	-207.1240
1422969	7427203	-42.01907	-23.00763	-207.1510
1422971	7427197	-42.01904	-23.00768	-207.1990
1422974	7427193	-42.01901	-23.00772	-207.2390
1422977	7427187	-42.01898	-23.00777	-207.2940
1422980	7427181	-42.01895	-23.00782	-207.3410
1422983	7427177	-42.01892	-23.00786	-207.3770
1422985	7427171	-42.01889	-23.00791	-207.4190
1422988	7427166	-42.01886	-23.00795	-207.4430
1422991	7427160	-42.01883	-23.00800	-207.4610
1422994	7427155	-42.01880	-23.00805	-207.4700
1422996	7427150	-42.01877	-23.00809	-207.4790
1422999	7427144	-42.01874	-23.00814	-207.4800
1423002	7427138	-42.01871	-23.00819	-207.4830
1423005	7427134	-42.01868	-23.00823	-207.4940
1423008	7427128	-42.01865	-23.00828	-207.4990
1423010	7427123	-42.01862	-23.00832	-207.4990
1423013	7427117	-42.01859	-23.00837	-207.5060
1423016	7427112	-42.01856	-23.00842	-207.4960
1423019	7427107	-42.01853	-23.00846	-207.4970
1423021	7427101	-42.01850	-23.00851	-207.4870
1423024	7427095	-42.01847	-23.00856	-207.4610
1423027	7427091	-42.01844	-23.00860	-207.4080
1423030	7427085	-42.01841	-23.00865	-207.3590
1423033	7427080	-42.01838	-23.00869	-207.2880
1423035	7427075	-42.01835	-23.00874	-207.2300
1423038	7427069	-42.01832	-23.00879	-207.1730
1423041	7427064	-42.01829	-23.00883	-207.1220
1423044	7427058	-42.01826	-23.00888	-207.0650
1423046	7427053	-42.01823	-23.00893	-206.9980
1423049	7427048	-42.01820	-23.00897	-206.9240
1423052	7427042	-42.01817	-23.00902	-206.8450
1423055	7427038	-42.01814	-23.00906	-206.7590
1423058	7427032	-42.01811	-23.00911	-206.6840
1423060	7427026	-42.01808	-23.00916	-206.5860
1423063	7427021	-42.01805	-23.00920	-206.5020
1423066	7427016	-42.01802	-23.00925	-206.4140
1423069	7427010	-42.01799	-23.00930	-206.3170
1423072	7427005	-42.01796	-23.00934	-206.2290
1423074	7426999	-42.01793	-23.00939	-206.1250
1423077	7426994	-42.01790	-23.00944	-206.0430
1423080	7426989	-42.01787	-23.00948	-205.9360
1423083	7426983	-42.01784	-23.00953	-205.8190
1423085	7426978	-42.01781	-23.00957	-205.6960
1423088	7426973	-42.01778	-23.00962	-205.5580
1423091	7426967	-42.01775	-23.00967	-205.4310
1423094	7426962	-42.01772	-23.00971	-205.2850
1423097	7426957	-42.01769	-23.00976	-205.1500
1423099	7426951	-42.01766	-23.00981	-205.0150
1423102	7426946	-42.01763	-23.00985	-204.8700
1423105	7426940	-42.01760	-23.00990	-204.7320
1423108	7426935	-42.01757	-23.00995	-204.5820
1423110	7426930	-42.01754	-23.00999	-204.4420
1423113	7426924	-42.01751	-23.01004	-204.3040
1423116	7426918	-42.01748	-23.01009	-204.1590
1423119	7426913	-42.01745	-23.01014	-204.0090
1423122	7426908	-42.01742	-23.01018	-203.8770
1423124	7426902	-42.01739	-23.01023	-203.7290
1423127	7426896	-42.01736	-23.01028	-203.5890
1423130	7426892	-42.01733	-23.01032	-203.4440
1423132	7426886	-42.01731	-23.01037	-203.2950
1423134	7426880	-42.01728	-23.01042	-203.1420
1423137	7426876	-42.01725	-23.01046	-202.9950
1423140	7426870	-42.01722	-23.01051	-202.8290
1423143	7426864	-42.01719	-23.01056	-202.6610
1423145	7426858	-42.01716	-23.01061	-202.4890
1423148	7426854	-42.01713	-23.01065	-202.3110
1423151	7426848	-42.01710	-23.01070	-202.1360
1423154	7426842	-42.01707	-23.01075	-201.9570
1423157	7426837	-42.01704	-23.01079	-201.7940
1423158	7426832	-42.01702	-23.01084	-201.6130
1423161	7426826	-42.01699	-23.01089	-201.4390
1423164	7426820	-42.01696	-23.01094	-201.2770
1423167	7426815	-42.01693	-23.01098	-201.0920
1423169	7426810	-42.01690	-23.01103	-200.9100
1423172	7426804	-42.01687	-23.01108	-200.7330
1423175	7426798	-42.01684	-23.01113	-200.5440
1423178	7426793	-42.01681	-23.01117	-200.3770
1423179	7426788	-42.01679	-23.01122	-200.1930
1423182	7426782	-42.01676	-23.01127	-200.0170
1423185	7426777	-42.01673	-23.01131	-199.8480
1423188	7426772	-42.01670	-23.01136	-199.6650
1423191	7426766	-42.01667	-23.01141	-199.4990
1423193	7426760	-42.01664	-23.01146	-199.3330
1423196	7426755	-42.01661	-23.01150	-199.1400
1423199	7426750	-42.01658	-23.01155	-198.9350
1423201	7426744	-42.01656	-23.01160	-198.7340
1423203	7426738	-42.01653	-23.01165	-198.5370
1423206	7426733	-42.01650	-23.01169	-198.3520
1423209	7426728	-42.01647	-23.01174	-198.1630
1423212	7426722	-42.01644	-23.01179	-197.9700
1423215	7426717	-42.01641	-23.01183	-197.7880
1423217	7426711	-42.01638	-23.01188	-197.5960
1423219	7426706	-42.01636	-23.01193	-197.4050
1423222	7426700	-42.01633	-23.01198	-197.2290
1423225	7426695	-42.01630	-23.01202	-197.0350
1423227	7426690	-42.01627	-23.01207	-196.8540
1423230	7426684	-42.01624	-23.01212	-196.6760
1423233	7426678	-42.01621	-23.01217	-196.4960
1423236	7426673	-42.01618	-23.01221	-196.3310
1423238	7426668	-42.01615	-23.01226	-196.1550
1423240	7426662	-42.01613	-23.01231	-195.9900
1423243	7426656	-42.01610	-23.01236	-195.8240
1423246	7426651	-42.01607	-23.01240	-195.6480
1423249	7426646	-42.01604	-23.01245	-195.4770
1423251	7426640	-42.01601	-23.01250	-195.2740
1423254	7426635	-42.01598	-23.01254	-195.0720
1423257	7426629	-42.01595	-23.01259	-194.8850
1423259	7426624	-42.01593	-23.01264	-194.7040
1423261	7426618	-42.01590	-23.01269	-194.5240
1423264	7426613	-42.01587	-23.01273	-194.3400
1423267	7426607	-42.01584	-23.01278	-194.1660
1423270	7426602	-42.01581	-23.01283	-193.9960
1423272	7426596	-42.01578	-23.01288	-193.8200
1423275	7426591	-42.01575	-23.01292	-193.6380
1423278	7426586	-42.01572	-23.01297	-193.4620
1423280	7426580	-42.01570	-23.01302	-193.2910
1423282	7426574	-42.01567	-23.01307	-193.1130
1423285	7426569	-42.01564	-23.01311	-192.9360
1423288	7426564	-42.01561	-23.01316	-192.7540
1423291	7426558	-42.01558	-23.01321	-192.5830
1423294	7426553	-42.01555	-23.01325	-192.4000
1423296	7426547	-42.01552	-23.01330	-192.2020
1423299	7426542	-42.01549	-23.01335	-192.0270
1423301	7426536	-42.01547	-23.01340	-191.8470
1423304	7426531	-42.01544	-23.01344	-191.6450
1423306	7426525	-42.01541	-23.01349	-191.4440
1423309	7426520	-42.01538	-23.01354	-191.2380
1423312	7426514	-42.01535	-23.01359	-191.0270
1423315	7426509	-42.01532	-23.01363	-190.8090
1423318	7426503	-42.01529	-23.01368	-190.5950
1423320	7426498	-42.01526	-23.01373	-190.3770
1423322	7426492	-42.01524	-23.01378	-190.1620
1423325	7426487	-42.01521	-23.01382	-189.9520
1423328	7426482	-42.01518	-23.01387	-189.7300
1423330	7426476	-42.01515	-23.01392	-189.4990
1423333	7426470	-42.01512	-23.01397	-189.2530
1423336	7426465	-42.01509	-23.01401	-189.0060
1423339	7426460	-42.01506	-23.01406	-188.7560
1423341	7426454	-42.01503	-23.01411	-188.4890
1423343	7426449	-42.01501	-23.01415	-188.2260
1423346	7426443	-42.01498	-23.01420	-187.9600
1423349	7426438	-42.01495	-23.01425	-187.6850
1423352	7426432	-42.01492	-23.01430	-187.4060
1423354	7426427	-42.01489	-23.01434	-187.1190
1423357	7426421	-42.01486	-23.01439	-186.8060
1423360	7426416	-42.01483	-23.01444	-186.4810
1423363	7426411	-42.01480	-23.01448	-186.1330
1423364	7426405	-42.01478	-23.01453	-185.7950
1423367	7426400	-42.01475	-23.01458	-185.4450
1423370	7426395	-42.01472	-23.01462	-185.1010
1423373	7426389	-42.01469	-23.01467	-184.7510
1423375	7426383	-42.01466	-23.01472	-184.3760
1423378	7426378	-42.01463	-23.01477	-184.0270
1423381	7426373	-42.01460	-23.01481	-183.6570
1423384	7426367	-42.01457	-23.01486	-183.2680
1423387	7426361	-42.01454	-23.01491	-182.8700
1423388	7426357	-42.01452	-23.01495	-182.4720
1423391	7426351	-42.01449	-23.01500	-182.0670
1423394	7426345	-42.01446	-23.01505	-181.6520
1423397	7426339	-42.01443	-23.01510	-181.2420
1423399	7426335	-42.01440	-23.01514	-180.8270
1423402	7426329	-42.01437	-23.01519	-180.3950
1423405	7426323	-42.01434	-23.01524	-179.9510
1423408	7426319	-42.01431	-23.01528	-179.5120
1423410	7426313	-42.01429	-23.01533	-179.0730
1423412	7426307	-42.01426	-23.01538	-178.6150
1423415	7426301	-42.01423	-23.01543	-178.1410
1423418	7426297	-42.01420	-23.01547	-177.6380
1423421	7426291	-42.01417	-23.01552	-177.1590
1423423	7426285	-42.01414	-23.01557	-176.6430
1423425	7426281	-42.01412	-23.01561	-176.1330
1423428	7426275	-42.01409	-23.01566	-175.6230
1423431	7426269	-42.01406	-23.01571	-175.0880
1423433	7426263	-42.01403	-23.01576	-174.5610
1423436	7426259	-42.01400	-23.01580	-174.0220
1423438	7426253	-42.01398	-23.01585	-173.4850
1423441	7426247	-42.01395	-23.01590	-172.9320
1423443	7426241	-42.01392	-23.01595	-172.3750
1423446	7426237	-42.01389	-23.01599	-171.8110
1423449	7426231	-42.01386	-23.01604	-171.2420
1423451	7426225	-42.01384	-23.01609	-170.6690
1423454	7426219	-42.01381	-23.01614	-170.0950
1423456	7426215	-42.01378	-23.01618	-169.5050
1423459	7426209	-42.01375	-23.01623	-168.9130
1423462	7426203	-42.01372	-23.01628	-168.3230
1423464	7426197	-42.01370	-23.01633	-167.7160
1423466	7426193	-42.01367	-23.01637	-167.1060
1423469	7426187	-42.01364	-23.01642	-166.5020
1423472	7426181	-42.01361	-23.01647	-165.8940
1423474	7426176	-42.01359	-23.01652	-165.2760
1423476	7426171	-42.01356	-23.01656	-164.6640
1423479	7426165	-42.01353	-23.01661	-164.0430
1423482	7426159	-42.01350	-23.01666	-163.4160
1423484	7426154	-42.01348	-23.01671	-162.7990
1423487	7426149	-42.01345	-23.01675	-162.1690
1423489	7426143	-42.01342	-23.01680	-161.5280
1423492	7426137	-42.01339	-23.01685	-160.9020
1423494	7426132	-42.01337	-23.01690	-160.2680
1423497	7426126	-42.01334	-23.01695	-159.6100
1423499	7426121	-42.01331	-23.01699	-158.9860
1423502	7426115	-42.01328	-23.01704	-158.3500
1423504	7426110	-42.01326	-23.01709	-157.7090
1423507	7426104	-42.01323	-23.01714	-157.0690
1423509	7426099	-42.01320	-23.01718	-156.4200
1423512	7426094	-42.01317	-23.01723	-155.7720
1423514	7426088	-42.01315	-23.01728	-155.1340
1423517	7426082	-42.01312	-23.01733	-154.4960
1423519	7426077	-42.01309	-23.01737	-153.8670
1423522	7426072	-42.01306	-23.01742	-153.2360
1423524	7426066	-42.01304	-23.01747	-152.6000
1423527	7426060	-42.01301	-23.01752	-151.9820
1423529	7426054	-42.01298	-23.01757	-151.3730
1423532	7426050	-42.01295	-23.01761	-150.7620
1423534	7426044	-42.01293	-23.01766	-150.1410
1423537	7426038	-42.01290	-23.01771	-149.5020
1423540	7426032	-42.01287	-23.01776	-148.8670
1423541	7426028	-42.01285	-23.01780	-148.2410
1423544	7426022	-42.01282	-23.01785	-147.6310
1423547	7426016	-42.01279	-23.01790	-147.0340
1423550	7426011	-42.01276	-23.01795	-146.4380
1423551	7426005	-42.01274	-23.01800	-145.8500
1423554	7426000	-42.01271	-23.01804	-145.2390
1423557	7425994	-42.01268	-23.01809	-144.6440
1423559	7425989	-42.01266	-23.01814	-144.0850
1423561	7425983	-42.01263	-23.01819	-143.5160
1423564	7425977	-42.01260	-23.01824	-142.9500
1423566	7425973	-42.01258	-23.01828	-142.3710
1423569	7425967	-42.01255	-23.01833	-141.8110
1423571	7425961	-42.01252	-23.01838	-141.2530
1423573	7425955	-42.01250	-23.01843	-140.7150
1423576	7425950	-42.01247	-23.01848	-140.1870
1423578	7425945	-42.01245	-23.01852	-139.6700
1423580	7425939	-42.01242	-23.01857	-139.1390
1423583	7425933	-42.01239	-23.01862	-138.6430
1423585	7425928	-42.01237	-23.01867	-138.1340
1423588	7425923	-42.01234	-23.01871	-137.6340
1423590	7425917	-42.01231	-23.01876	-137.1410
1423592	7425912	-42.01229	-23.01881	-136.6480
1423595	7425906	-42.01226	-23.01886	-136.1770
1423598	7425900	-42.01223	-23.01891	-135.7130
1423599	7425895	-42.01221	-23.01895	-135.2590
1423602	7425890	-42.01218	-23.01900	-134.8280
1423605	7425884	-42.01215	-23.01905	-134.3780
1423607	7425878	-42.01213	-23.01910	-133.9410
1423610	7425873	-42.01210	-23.01914	-133.5220
1423612	7425868	-42.01207	-23.01919	-133.1090
1423614	7425862	-42.01205	-23.01924	-132.7000
1423617	7425856	-42.01202	-23.01929	-132.3210
1423620	7425850	-42.01199	-23.01934	-131.9360
1423622	7425846	-42.01196	-23.01938	-131.5760
1423624	7425840	-42.01194	-23.01943	-131.2260
1423627	7425834	-42.01191	-23.01948	-130.8910
1423630	7425829	-42.01188	-23.01953	-130.5650
1423631	7425824	-42.01186	-23.01957	-130.2500
1423634	7425818	-42.01183	-23.01962	-129.9390
1423637	7425812	-42.01180	-23.01967	-129.6260
1423640	7425807	-42.01177	-23.01972	-129.3460
1423641	7425802	-42.01175	-23.01976	-129.0640
1423644	7425796	-42.01172	-23.01981	-128.7850
1423647	7425790	-42.01169	-23.01986	-128.5090
1423649	7425785	-42.01167	-23.01991	-128.2520
1423651	7425780	-42.01164	-23.01995	-127.9860
1423654	7425774	-42.01161	-23.02000	-127.7430
1423657	7425769	-42.01158	-23.02005	-127.5000
1423659	7425763	-42.01156	-23.02010	-127.2800
1423661	7425757	-42.01153	-23.02015	-127.0570
1423664	7425752	-42.01150	-23.02019	-126.8800
1423666	7425747	-42.01148	-23.02024	-126.6810
1423669	7425741	-42.01145	-23.02029	-126.5070
1423672	7425735	-42.01142	-23.02034	-126.3360
1423674	7425730	-42.01139	-23.02038	-126.1800
1423676	7425725	-42.01137	-23.02043	-126.0360
1423679	7425719	-42.01134	-23.02048	-125.9050
1423682	7425713	-42.01131	-23.02053	-125.7860
1423683	7425707	-42.01129	-23.02058	-125.6640
1423686	7425703	-42.01126	-23.02062	-125.5620
1423689	7425697	-42.01123	-23.02067	-125.4550
1423692	7425691	-42.01120	-23.02072	-125.3440
1423693	7425686	-42.01118	-23.02077	-125.2580
1423696	7425680	-42.01115	-23.02082	-125.1800
1423699	7425675	-42.01112	-23.02086	-125.1100
1423702	7425669	-42.01109	-23.02091	-125.0410
1423703	7425664	-42.01107	-23.02096	-124.9800
1423706	7425658	-42.01104	-23.02101	-124.9200
1423709	7425653	-42.01101	-23.02105	-124.8630
1423712	7425647	-42.01098	-23.02110	-124.8080
1423713	7425642	-42.01096	-23.02115	-124.7620
1423716	7425636	-42.01093	-23.02120	-124.7280
1423719	7425631	-42.01090	-23.02124	-124.6920
1423722	7425626	-42.01087	-23.02129	-124.6520
1423724	7425620	-42.01085	-23.02134	-124.6190
1423726	7425614	-42.01082	-23.02139	-124.5960
1423729	7425608	-42.01079	-23.02144	-124.6040
1423732	7425604	-42.01076	-23.02148	-124.6070
1423735	7425598	-42.01073	-23.02153	-124.6300
1423736	7425592	-42.01071	-23.02158	-124.6540
1423739	7425586	-42.01068	-23.02163	-124.6690
1423742	7425582	-42.01065	-23.02167	-124.7010
1423745	7425576	-42.01062	-23.02172	-124.7330
1423747	7425570	-42.01059	-23.02177	-124.7680
1423750	7425564	-42.01056	-23.02182	-124.7820
1423753	7425560	-42.01053	-23.02186	-124.8360
1423755	7425554	-42.01051	-23.02191	-124.8920
1423757	7425548	-42.01048	-23.02196	-124.9540
1423760	7425544	-42.01045	-23.02200	-125.0260
1423763	7425538	-42.01042	-23.02205	-125.0820
1423766	7425532	-42.01039	-23.02210	-125.1430
1423769	7425526	-42.01036	-23.02215	-125.2180
1423771	7425522	-42.01033	-23.02219	-125.2760
1423774	7425516	-42.01030	-23.02224	-125.3580
1423777	7425510	-42.01027	-23.02229	-125.4350
1423780	7425505	-42.01024	-23.02233	-125.5260
1423781	7425500	-42.01022	-23.02238	-125.6240
1423784	7425494	-42.01019	-23.02243	-125.7330
1423787	7425489	-42.01016	-23.02247	-125.8530
1423790	7425483	-42.01013	-23.02252	-125.9800
1423793	7425478	-42.01010	-23.02257	-126.0970
1423795	7425472	-42.01007	-23.02262	-126.2160
1423798	7425467	-42.01004	-23.02266	-126.3580
1423801	7425461	-42.01001	-23.02271	-126.5030
1423804	7425456	-42.00998	-23.02276	-126.6750
1423806	7425451	-42.00995	-23.02280	-126.8470
1423809	7425445	-42.00992	-23.02285	-127.0130
1423812	7425441	-42.00989	-23.02289	-127.1800
1423815	7425435	-42.00986	-23.02294	-127.3680
1423818	7425429	-42.00983	-23.02299	-127.5580
1423820	7425424	-42.00980	-23.02303	-127.7540
1423823	7425419	-42.00977	-23.02308	-127.9630
1423826	7425413	-42.00974	-23.02313	-128.1750
1423829	7425408	-42.00971	-23.02317	-128.3860
1423831	7425402	-42.00968	-23.02322	-128.6080
1423834	7425397	-42.00965	-23.02327	-128.8320
1423837	7425392	-42.00962	-23.02331	-129.0670
1423840	7425386	-42.00959	-23.02336	-129.3150
1423843	7425380	-42.00956	-23.02341	-129.5700
1423845	7425376	-42.00953	-23.02345	-129.8390
1423848	7425370	-42.00950	-23.02350	-130.1140
1423851	7425365	-42.00947	-23.02354	-130.3950
1423854	7425360	-42.00944	-23.02359	-130.6880
1423856	7425354	-42.00941	-23.02364	-130.9660
1423859	7425349	-42.00938	-23.02368	-131.2470
1423862	7425343	-42.00935	-23.02373	-131.5380
1423865	7425338	-42.00932	-23.02378	-131.8250
1423868	7425333	-42.00929	-23.02382	-132.1290
1423870	7425327	-42.00926	-23.02387	-132.4270
1423873	7425321	-42.00923	-23.02392	-132.7320
1423876	7425317	-42.00920	-23.02396	-133.0290
1423879	7425311	-42.00917	-23.02401	-133.3230
1423881	7425305	-42.00914	-23.02406	-133.6390
1423884	7425301	-42.00911	-23.02410	-133.9410
1423887	7425295	-42.00908	-23.02415	-134.2510
1423890	7425289	-42.00905	-23.02420	-134.5590
1423893	7425284	-42.00902	-23.02424	-134.8740
1423895	7425279	-42.00899	-23.02429	-135.1710
1423898	7425274	-42.00896	-23.02433	-135.5080
1423901	7425268	-42.00893	-23.02438	-135.8270
1423904	7425262	-42.00890	-23.02443	-136.1660
1423907	7425258	-42.00887	-23.02447	-136.4980
1423909	7425252	-42.00884	-23.02452	-136.8370
1423912	7425246	-42.00881	-23.02457	-137.1770
1423914	7425242	-42.00879	-23.02461	-137.5060
1423917	7425236	-42.00876	-23.02466	-137.8320
1423919	7425230	-42.00873	-23.02471	-138.1660
1423922	7425225	-42.00870	-23.02475	-138.5000
1423925	7425220	-42.00867	-23.02480	-138.8370
1423928	7425214	-42.00864	-23.02485	-139.1540
1423931	7425209	-42.00861	-23.02489	-139.4700
1423933	7425203	-42.00858	-23.02494	-139.7880
1423936	7425198	-42.00855	-23.02499	-140.1170
1423939	7425193	-42.00852	-23.02503	-140.4350
1423942	7425187	-42.00849	-23.02508	-140.7500
1423944	7425181	-42.00846	-23.02513	-141.0750
1423947	7425177	-42.00843	-23.02517	-141.3920
1423950	7425171	-42.00840	-23.02522	-141.7110
1423953	7425166	-42.00837	-23.02526	-142.0230
1423954	7425161	-42.00835	-23.02531	-142.3550
1423957	7425155	-42.00832	-23.02536	-142.6680
1423960	7425150	-42.00829	-23.02540	-143.0050
1423963	7425144	-42.00826	-23.02545	-143.3340
1423966	7425140	-42.00823	-23.02549	-143.6580
1423968	7425134	-42.00820	-23.02554	-143.9830
1423971	7425128	-42.00817	-23.02559	-144.3200
1423974	7425123	-42.00814	-23.02563	-144.6510
1423977	7425118	-42.00811	-23.02568	-144.9680
1423979	7425112	-42.00808	-23.02573	-145.3100
1423982	7425107	-42.00805	-23.02577	-145.6540
1423985	7425102	-42.00802	-23.02582	-145.9730
1423987	7425096	-42.00800	-23.02587	-146.3120
1423990	7425091	-42.00797	-23.02591	-146.6460
1423992	7425085	-42.00794	-23.02596	-146.9830
1423995	7425081	-42.00791	-23.02600	-147.3240
1423998	7425075	-42.00788	-23.02605	-147.6740
1424001	7425069	-42.00785	-23.02610	-147.9920
1424004	7425064	-42.00782	-23.02614	-148.3300
1424006	7425059	-42.00779	-23.02619	-148.6970
1424008	7425053	-42.00777	-23.02624	-149.0190
1424011	7425048	-42.00774	-23.02628	-149.3550
1424014	7425043	-42.00771	-23.02633	-149.7180
1424016	7425038	-42.00768	-23.02637	-150.0740
1424019	7425032	-42.00765	-23.02642	-150.4180
1424022	7425026	-42.00762	-23.02647	-150.7670
1424024	7425022	-42.00760	-23.02651	-151.1320
1424026	7425016	-42.00757	-23.02656	-151.4930
1424029	7425010	-42.00754	-23.02661	-151.8460
1424032	7425006	-42.00751	-23.02665	-152.2210
1424035	7425000	-42.00748	-23.02670	-152.5780
1424038	7424994	-42.00745	-23.02675	-152.9380
1424039	7424989	-42.00743	-23.02679	-153.3030
1424042	7424984	-42.00740	-23.02684	-153.6810
1424045	7424978	-42.00737	-23.02689	-154.0450
1424048	7424973	-42.00734	-23.02693	-154.4080
1424050	7424967	-42.00731	-23.02698	-154.7870
1424053	7424962	-42.00728	-23.02703	-155.1720
1424055	7424957	-42.00726	-23.02707	-155.5280
1424058	7424951	-42.00723	-23.02712	-155.9040
1424060	7424946	-42.00720	-23.02717	-156.2810
1424063	7424941	-42.00717	-23.02721	-156.6640
1424066	7424935	-42.00714	-23.02726	-157.0370
1424069	7424929	-42.00711	-23.02731	-157.4220
1424072	7424925	-42.00708	-23.02735	-157.8090
1424073	7424919	-42.00706	-23.02740	-158.2090
1424076	7424914	-42.00703	-23.02744	-158.6040
1424079	7424909	-42.00700	-23.02749	-158.9870
1424082	7424903	-42.00697	-23.02754	-159.3880
1424084	7424897	-42.00694	-23.02759	-159.7820
1424087	7424892	-42.00691	-23.02763	-160.1730
1424089	7424887	-42.00689	-23.02768	-160.5510
1424092	7424881	-42.00686	-23.02773	-160.9180
1424095	7424876	-42.00683	-23.02777	-161.3010
1424097	7424870	-42.00680	-23.02782	-161.6780
1424100	7424865	-42.00677	-23.02787	-162.0490
1424103	7424860	-42.00674	-23.02791	-162.4400
1424106	7424854	-42.00671	-23.02796	-162.8090
1424107	7424848	-42.00669	-23.02801	-163.1970
1424110	7424844	-42.00666	-23.02805	-163.5740
1424113	7424838	-42.00663	-23.02810	-163.9340
1424116	7424832	-42.00660	-23.02815	-164.2980
1424119	7424828	-42.00657	-23.02819	-164.6750
1424121	7424822	-42.00654	-23.02824	-165.0230
1424123	7424816	-42.00652	-23.02829	-165.3750
1424126	7424810	-42.00649	-23.02834	-165.7240
1424129	7424806	-42.00646	-23.02838	-166.0720
1424131	7424800	-42.00643	-23.02843	-166.4300
1424134	7424794	-42.00640	-23.02848	-166.7750
1424137	7424789	-42.00637	-23.02852	-167.1110
1424139	7424784	-42.00635	-23.02857	-167.4250
1424141	7424778	-42.00632	-23.02862	-167.7660
1424144	7424772	-42.00629	-23.02867	-168.0740
1424147	7424768	-42.00626	-23.02871	-168.3770
1424150	7424762	-42.00623	-23.02876	-168.6950
1424151	7424756	-42.00621	-23.02881	-169.0060
